"id","province","city","address","postalCode","longitude","latitude","price","buildingTypeId","tradeTypeId","listingDate","daysOnMarket","bedrooms","bathroomTotal","propertyType","ownerShipType"
"256549","Ontario","Toronto","35 Blackburn St E","M4M 2B3","-79.3547094","43.6644924","599999.00","6","1","2018-4-12","112","2 + 1","2","Single Family","Freehold"
"593089","Ontario","Toronto","550 Castlefield Ave","M5N 1L6","-79.420067","43.7077262","1199000.00","3","1","2018-8-2","26","2","1","Single Family","Freehold"
"718711","Ontario","Etobicoke","Lower-37 Silvercrest Ave","M8W 2S3","-79.5460004","43.6102137","1750.00","3","2","2018-8-11","17","2","1","Single Family","Freehold"
"708133","Ontario","Toronto","506-18 Yorkville Ave","M4W 3Y8","-79.3878664","43.6721931","2600.00","1","2","2018-6-21","43","1 + 1","1","Single Family","Condominium/Strata"
"664142","Ontario","North York","513-800 Lawrence Ave W","M6A 0B1","-79.4530725","43.714543","424000.00","1","1","2018-8-23","5","1 + 1","1","Single Family","Condominium/Strata"
"486131","Ontario","Etobicoke","1205-90 Park Lawn Rd","M8Y 0B6","-79.4855402","43.6243759","2895.00","1","2","2018-7-20","13","2 + 1","2","Single Family","Condominium/Strata"
"418697","Ontario","Toronto","1114-300 Bloor St E","M4W 3Y2","-79.3799048","43.6721518","2900.00","1","2","2018-7-31","16","2","2","Single Family","Condominium/Strata"
"634405","Ontario","Toronto","1802-170 Bayview Ave","M5A 0M4","-79.3539119","43.6551919","2400.00","1","2","2018-8-1","15","2","1","Single Family","Condominium/Strata"
"627922","Ontario","York","Main Fl-633 Rushton Rd","M6C 2Y8","-79.4321262","43.690499","2300.00","3","2","2018-8-18","12","2","1","Single Family","Freehold"
"440387","Ontario","North York","116-701 Sheppard Ave W","M3H 0B2","-79.4432703","43.7542374","1049000.00","1","1","2018-6-29","35","2 + 1","2","Single Family","Condominium/Strata"
"506187","Ontario","North York","1502-18 Parkview Ave","M2N 7H7","-79.4129294","43.7713071","1900.00","1","2","2018-8-9","2","1 + 1","1","Single Family","Condominium/Strata"
"795381","Ontario","Etobicoke","12-2693 Lake Shore Blvd W","M8V 1G6","-79.4957773","43.6023887","385000.00","1","1","2018-7-10","32","2","1","Single Family","Undivided Co-ownership"
"440901","Ontario","Toronto","3301-1080 Bay St","M5S 0A5","-79.3888889","43.6669805","740000.00","1","1","2018-3-24","131","1","1","Single Family","Condominium/Strata"
"438148","Ontario","North York","2020-35 Hollywood Ave","M2N 0A9","-79.4099902","43.7656853","849000.00","1","1","2018-6-26","49","3","2","Single Family","Condominium/Strata"
"673232","Ontario","Etobicoke","101-2 Aberfoyle Cres","M8X 2Z8","-79.5218293","43.6461219","3000.00","1","2","2018-7-7","48","2","3","Single Family","Condominium/Strata"
"843855","Ontario","North York","917-17 Anndale Dr","M2N 2W7","-79.4078925","43.7601352","2300.00","1","2","2018-8-24","6","1 + 1","1","Single Family","Condominium/Strata"
"554785","Ontario","Toronto","3103-8 Charlotte St","M5V 0K4","-79.3936241","43.6457876","3600.00","1","2","2018-8-4","10","2","2","Single Family","Condominium/Strata"
"540646","Ontario","Toronto","239-11 Applewood Lane","M9C 0C1","-79.5670747","43.6506136","2700.00","6","2","2018-6-13","57","3","3","Single Family","Condominium/Strata"
"645097","Ontario","Etobicoke","502-5 Michael Power Pl","M9A 0A3","-79.5285944","43.6443244","479000.00","1","1","2018-7-19","23","2","2","Single Family","Condominium/Strata"
"578789","Ontario","Toronto","1805-35 Mariner Terr","M5V 3V9","-79.3920888","43.6396694","459900.00","1","1","2018-7-25","8","1","1","Single Family","Condominium/Strata"
"992842","Ontario","North York","1922-15 Northtown Way","M2N 7A2","-79.4132928","43.7748786","2380.00","1","2","2018-6-26","44","2","2","Single Family","Condominium/Strata"
"130525","Ontario","Scarborough","23 Marilyn Ave","M1S 1B9","-79.2871091","43.7876105","1589800.00","3","1","2018-6-13","56","3 + 1","2","Single Family","Freehold"
"783959","Ontario","Toronto","1505-21 Grand Magazine St","M5V 1B5","-79.4020034","43.6364097","2300.00","1","2","2018-7-31","14","1 + 1","1","Single Family","Condominium/Strata"
"334094","Ontario","Toronto","8 Gertrude Pl","M4J 1R2","-79.3449496","43.6806898","5500.00","3","2","2018-7-11","37","3 + 1","4","Single Family","Freehold"
"761968","Ontario","Scarborough","2a Malta St","M1N 2L3","-79.2590314","43.7036998","1150.00","3","2","2018-8-21","4","1","1","Single Family","Freehold"
"779506","Ontario","Toronto","404-45 Southport St","M6S 3N5","-79.4727615","43.6392867","595000.00","1","1","2018-8-9","12","3","2","Single Family","Condominium/Strata"
"1009982","Ontario","East York","Apt 2-586 O'Connor Dr","M4C 3A1","-79.3267472","43.6985046","1500.00","19","2","2018-8-17","7","2","1","Single Family",""
"632363","Ontario","Toronto","1608-761 Bay St","M5G 2R2","-79.3848314","43.6595671","598800.00","1","1","2018-8-3","12","1","1","Single Family","Condominium/Strata"
"497073","Ontario","Toronto","1103-390 Cherry St","M5A 3R3","-79.3573819","43.6505536","2150.00","1","2","2018-8-16","8","1","1","Single Family","Condominium/Strata"
"556345","Ontario","North York","1004-18 Harrison Garden Blvd","M2N 7J7","-79.4093577","43.7573542","2500.00","1","2","2018-8-23","6","2","3","Single Family","Condominium/Strata"
"720136","Ontario","Toronto","2602-381 Front St W","M5V 3R8","-79.3927596","43.64278","2400.00","1","2","2018-6-20","43","1 + 1","1","Single Family","Condominium/Strata"
"415233","Ontario","North York","9 Waxwing Pl","M3C 1N5","-79.3359097","43.7352146","1880000.00","3","1","2018-6-12","63","4","3","Single Family","Freehold"
"754240","Ontario","Scarborough","1190 Brimley Rd","M1P 3G4","-79.2602896","43.7660698","744900.00","3","1","2018-8-2","12","3 + 1","2","Single Family","Freehold"
"954675","Ontario","Scarborough","501-4064 Lawrence Ave E","M1E 4V6","-79.1976048","43.7663807","189000.00","1","1","2018-4-16","110","2","1","Single Family","Condominium/Strata"
"498010","Ontario","North York","1706-9 Bogert Ave W","M2N 0H3","-79.4116222","43.7603037","699000.00","1","1","2018-5-21","81","2 + 1","2","Single Family","Condominium/Strata"
"622774","Ontario","Toronto","118 Shuter St","M5A 1V8","-79.3722167","43.6558955","2000000.00","6","1","2018-6-29","61","5 + 2","7","Single Family","Freehold"
"574457","Ontario","Toronto","1706-1 Bloor St E","M4W 0A8","-79.386151","43.669846","2700.00","1","2","2018-7-30","17","1","1","Single Family","Condominium/Strata"
"582379","Ontario","North York","2203-133 Wynford Dr","M3C 1K1","-79.3281759","43.7268446","2300.00","1","2","2018-8-26","4","2 + 1","2","Single Family","Condominium/Strata"
"771192","Ontario","Toronto","2207-7 King St","M5C 3C5","-79.37693","43.6490665","2150.00","1","2","2018-8-14","7","1","1","Single Family","Condominium/Strata"
"407452","Ontario","Etobicoke","59 Bluewater Crt","M8V 4B1","-79.4889144","43.6209521","849000.00","6","1","2018-8-9","9","3","3","Single Family","Freehold"
"722233","Ontario","Scarborough","807-3131 Bridletowne Circ","M1W 2S9","-79.320325","43.798968","619000.00","1","1","2018-3-21","146","2 + 1","3","Single Family","Condominium/Strata"
"372656","Ontario","North York","51 Viewmount Ave","M6B 1T2","-79.431159","43.7095218","2690000.00","3","1","2018-8-1","13","4","6","Single Family","Freehold"
"693472","Ontario","Toronto","708-550 Queens Quay Quay W","M5V 3M8","-79.3958857","43.6371535","2700.00","1","2","2018-7-22","12","1 + 1","2","Single Family","Condominium/Strata"
"473361","Ontario","Toronto","1709-219 Queen St W","M5V 1Z4","-79.3879425","43.6504976","409900.00","1","1","2018-7-29","5","1","1","Single Family","Condominium/Strata"
"884732","Ontario","Toronto","6 Follis Ave","M6G 1S3","-79.4136503","43.669591","1589000.00","3","1","2018-7-4","29","2 + 2","4","Single Family","Freehold"
"635444","Ontario","Etobicoke","810-110 Marine Parade Dr","M8V 0A3","-79.4779028","43.6252596","2750.00","1","2","2018-6-7","55","2","2","Single Family","Condominium/Strata"
"700138","Ontario","North York","617-17 Anndale Dr","M2N 2W7","-79.4078925","43.7601352","2180.00","1","2","2018-8-18","5","1 + 1","1","Single Family","Condominium/Strata"
"382112","Ontario","Scarborough","8-3 Reidmount Ave","M1S 1B3","-79.2853137","43.785301","759000.00","6","1","2018-7-31","21","4 + 1","4","Single Family","Condominium/Strata"
"458580","Ontario","Toronto","812-96 St Patrick St","M5T 1V2","-79.3900311","43.6531643","478000.00","1","1","2018-7-27","29","1","1","Single Family","Condominium/Strata"
"497092","Ontario","Toronto","409-219 Fort York Blvd","M5V 1B1","-79.4057224","43.636642","699999.00","1","1","2018-8-3","25","1 + 1","2","Single Family","Condominium/Strata"
"321924","Ontario","Toronto","378 Bartlett Ave","M6H 3G7","-79.4379605","43.6722395","1348000.00","3","1","2018-5-15","78","4","4","Single Family","Freehold"
"737336","Ontario","York","707-541 Blackthorn Ave","M6M 5A6","-79.4642261","43.6900692","329000.00","1","1","2018-8-9","14","1","1","Single Family","Condominium/Strata"
"636716","Ontario","Etobicoke","410-760 The Queensway Ave","M8Z 1N3","-79.5046336","43.6260425","399900.00","1","1","2018-8-14","15","1 + 1","1","Single Family","Condominium/Strata"
"971387","Ontario","Toronto","816-410 Queens Quay W","M5V 2Z3","-79.3913596","43.6382103","3950.00","1","2","2018-7-6","28","2 + 1","2","Single Family","Condominium/Strata"
"491674","Ontario","Toronto","805-25 Maitland St","M4Y 2W1","-79.3830632","43.6639646","2995.00","1","2","2018-8-18","12","2 + 1","2","Single Family","Condominium/Strata"
"297596","Ontario","Etobicoke","40 Barford Rd","M9W 4H4","-79.5701422","43.7304996","699900.00","3","1","2018-5-10","87","3 + 1","2","Single Family","Freehold"
"330634","Ontario","East York","163 Rumsey Rd","M4G 1P4","-79.3675229","43.7079169","5200.00","3","2","2018-6-15","57","3 + 1","4","Single Family","Freehold"
"630326","Ontario","North York","705-39 Pemberton Ave","M2M 4L6","-79.4129342","43.7808526","2500.00","1","2","2018-4-11","123","2","2","Single Family","Condominium/Strata"
"682138","Ontario","Scarborough","2107-151 Village Green Sq","M1S 0K5","-79.2812557","43.7786158","2280.00","1","2","2018-7-10","22","2 + 1","2","Single Family","Condominium/Strata"
"791772","Ontario","Toronto","1315-25 Greenview Ave","M2M 1R2","-79.4186439","43.7803281","2150.00","1","2","2018-7-29","17","1 + 1","1","Single Family","Condominium/Strata"
"519028","Ontario","Etobicoke","4402-56 Annie Craig Dr","M8V 0C5","-79.4787203","43.625159","1475000.00","1","1","2018-6-5","65","2 + 1","3","Single Family","Condominium/Strata"
"771421","Ontario","Toronto","3206-825 Church St","M4W 3Z4","-79.386777","43.6729415","3300.00","1","2","2018-8-20","9","2 + 1","2","Single Family","Condominium/Strata"
"450838","Ontario","North York","2508-29 Singer Crt","M2K 0B4","-79.3686871","43.7690944","1900.00","1","2","2018-8-9","8","1 + 1","1","Single Family","Condominium/Strata"
"519537","Ontario","Toronto","712-45 Charles St E","M4Y 1S2","-79.3839957","43.6687178","3150.00","1","2","2018-7-24","9","2","2","Single Family","Condominium/Strata"
"456279","Ontario","North York","310-2737 Keele St","M3M 2E9","-79.4808958","43.7257537","247000.00","1","1","2018-4-27","100","2","1","Single Family","Condominium/Strata"
"347347","Ontario","Toronto","29 Kent Rd","M4L 2X5","-79.3202045","43.6666465","2850.00","3","2","2018-7-28","18","3","1","Single Family","Freehold"
"680810","Ontario","York","Lower-29 Bernice Cres","M6N 1W7","-79.4962576","43.6682455","2000.00","3","2","2018-7-24","27","2","1","Single Family","Freehold"
"787059","Ontario","Etobicoke","52 Thirty-Ninth St","M8W 3M5","-79.5397297","43.5900199","949000.00","3","1","2018-8-17","12","3","2","Single Family","Freehold"
"497233","Ontario","Toronto","1508-151 Dan Leckie Way","M5V 4B2","-79.3979467","43.6397827","2000.00","1","2","2018-7-6","44","1","1","Single Family","Condominium/Strata"
"347977","Ontario","Scarborough","1207-2350 Bridletowne Circ","M1W 3E6","-79.3165935","43.8007222","540000.00","1","1","2018-6-10","61","2 + 1","2","Single Family","Condominium/Strata"
"751656","Ontario","North York","1118-233 Beecroft Rd","M2N 6Z9","-79.4161002","43.7695357","2400.00","1","2","2018-8-25","4","1 + 1","2","Single Family","Condominium/Strata"
"361871","Ontario","North York","810-33 Sheppard Ave E","M2N 7K1","-79.4089515","43.7611976","2600.00","1","2","2018-7-6","33","2","2","Single Family","Condominium/Strata"
"533042","Ontario","Toronto","1509-832 Bay St","M5S 1Z6","-79.3865112","43.661927","2000.00","1","2","2018-8-10","5","1","1","Single Family","Condominium/Strata"
"353186","Ontario","Scarborough","52 Beacon Rd","M1P 1G7","-79.2849955","43.751654","674900.00","3","1","2018-7-25","22","3 + 1","1","Single Family","Freehold"
"408851","Ontario","Toronto","1901-770 Bay St","M5G 0A6","-79.3858692","43.6601367","3400.00","1","2","2018-8-1","9","2","2","Single Family","Condominium/Strata"
"424657","Ontario","Scarborough","18 Nature Ptwy","M1B 4S8","-79.1474379","43.8003516","525000.00","6","1","2018-8-11","12","3 + 1","3","Single Family","Condominium/Strata"
"644683","Ontario","York","403-270 Scarlett Rd","M6N 4X7","-79.5069852","43.6773071","519900.00","1","1","2018-5-24","70","3","2","Single Family","Condominium/Strata"
"333718","Ontario","Scarborough","67 Sloley Rd","M1M 1C9","-79.2288363","43.7202835","799000.00","3","1","2018-8-6","12","3","2","Single Family","Freehold"
"593682","Ontario","Etobicoke","8 Lethbridge Ave","M9P 2C9","-79.5366558","43.6944105","875888.00","3","1","2018-8-23","6","3 + 1","2","Single Family","Freehold"
"399559","Ontario","North York","1420-800 Lawrence Ave W","M6A 1C3","-79.4530725","43.714543","519999.00","1","1","2018-6-15","68","2","2","Single Family","Condominium/Strata"
"124783","Ontario","Scarborough","58 Montezuma Tr","M1V 1H8","-79.279943","43.8087248","749900.00","3","1","2018-6-8","74","3 + 1","4","Single Family","Freehold"
"329423","Ontario","Toronto","231 Emerson Ave","M6H 3T7","-79.4437715","43.6666988","838800.00","6","1","2018-8-10","21","3","3","Single Family","Freehold"
"686054","Ontario","North York","143 Dollery Crt","M2R 3N9","-79.4531823","43.7745627","938800.00","3","1","2018-5-11","83","3 + 2","4","Single Family","Freehold"
"720452","Ontario","North York","104-195 Wynford Dr","M3C 3P3","-79.3248786","43.723587","614900.00","1","1","2018-7-27","20","2 + 1","2","Single Family","Condominium/Strata"
"420729","Ontario","Toronto","411-500 Sherbourne St","M4X 1L1","-79.3756819","43.6679021","2300.00","1","2","2018-8-4","8","1 + 1","1","Single Family","Condominium/Strata"
"644056","Ontario","Toronto","2011e-36 Lisgar St","M6J 3G2","-79.4234431","43.6415965","469000.00","1","1","2018-6-19","58","2","2","Single Family","Condominium/Strata"
"460920","Ontario","North York","271 Brighton Ave","M3H 4G1","-79.4580888","43.7571674","1788888.00","3","1","2018-7-7","28","3 + 2","3","Single Family","Freehold"
"156506","Ontario","Toronto","150 Manor Rd E","M4S 1R6","-79.3901453","43.7041823","1549900.00","3","1","2018-7-6","41","3","2","Single Family","Freehold"
"525847","Ontario","Toronto","827-21 Iceboat Terr","M5V 4A9","-79.3973372","43.6403804","515000.00","1","1","2018-8-17","8","1 + 1","1","Single Family","Condominium/Strata"
"460379","Ontario","Etobicoke","1701-234 Albion Rd","M9W 6A5","-79.5442443","43.7211735","239500.00","1","1","2018-8-16","14","2","1","Single Family","Condominium/Strata"
"620512","Ontario","North York","510-2 Clairtrell Rd","M2N 7H5","-79.390607","43.766335","2900.00","1","2","2018-8-7","24","2 + 1","2","Single Family","Condominium/Strata"
"589193","Ontario","Toronto","1709-80 John St","M5V 3X4","-79.3901821","43.6468092","2900.00","1","2","2018-6-18","55","1 + 1","1","Single Family","Condominium/Strata"
"551438","Ontario","Toronto","Main Fl-694 Dufferin St","M6K 2B5","-79.4323336","43.6515574","1600.00","6","2","2018-7-26","18","2","1","Single Family","Freehold"
"768300","Ontario","Toronto","1005-138 Princess St","M5A 0B1","-79.3672799","43.6512193","825000.00","1","1","2018-7-28","17","2","2","Single Family","Condominium/Strata"
"439770","Ontario","Toronto","928-111 Elizabeth St","M5G 1P7","-79.3847211","43.6550554","2199.00","1","2","2018-8-1","11","0","1","Single Family","Condominium/Strata"
"467225","Ontario","Toronto","2415-51 East Liberty St","M6K 3P8","-79.411522866867","43.6387601853309","1975.00","1","2","2018-8-14","9","1","1","Single Family","Condominium/Strata"
"483881","Ontario","Toronto","2808-16 Yonge St","M5E 2A1","-79.3761819","43.6435329","2300.00","1","2","2018-8-15","9","1 + 1","1","Single Family","Condominium/Strata"
"522925","Ontario","Etobicoke","2901-2230 Lake Shore Blvd W","M8V 0B2","-79.4829207","43.6216163","535000.00","1","1","2018-7-7","26","1 + 1","1","Single Family","Condominium/Strata"
"531929","Ontario","Etobicoke","2401-15 Legion Rd","M8V 0A9","-79.483972","43.6214794","3200.00","1","2","2018-6-22","40","2 + 1","2","Single Family","Condominium/Strata"
"666578","Ontario","Toronto","U1 128 Mount Pleasant Rd","M4W 2S4","-79.3808718","43.6759742","4050.00","12","2","2018-8-26","5","2","2","Single Family",""
"399194","Ontario","Scarborough","1-1559 Kingston Rd","M1N 1R9","-79.2675646","43.6897424","1600.00","19","2","2018-6-5","87","1","1","Single Family",""
"329198","Ontario","Scarborough","36 Dunsfold Dr","M1B 1T6","-79.2302022","43.8152887","709000.00","3","1","2018-6-25","60","3","2","Single Family","Freehold"
"547136","Ontario","Toronto","720-21 Grand Magazine St","M5V 1B5","-79.4020034","43.6364097","2200.00","1","2","2018-8-7","7","1 + 1","1","Single Family","Condominium/Strata"
"350738","Ontario","Scarborough","44 Tower Dr","M1R 3N9","-79.2997015","43.7467173","889900.00","3","1","2018-5-23","91","3 + 2","2","Single Family","Freehold"
"387214","Ontario","Toronto","4602-42 Charles St E","M4Y 1T4","-79.3841709","43.6693009","3000.00","1","2","2018-7-30","9","2","1","Single Family","Condominium/Strata"
"491994","Ontario","Scarborough","11c-2150 Lawrence Ave E","M1R 3A7","-79.2862505","43.747907","295000.00","1","1","2018-4-2","130","1","1","Single Family","Condominium/Strata"
"755936","Ontario","Etobicoke","808-6 Humberline Dr","M9W 6X8","-79.6108158","43.7307299","2200.00","1","2","2018-8-23","7","2","2","Single Family","Condominium/Strata"
"622518","Ontario","East York","314 Lumsden Ave","M4C 2K4","-79.3091187","43.6944042","780000.00","3","1","2018-3-21","162","2","1","Single Family","Freehold"
"455205","Ontario","Toronto","S217-112 George St","M5A 4P8","-79.3714575","43.6520584","2200.00","1","2","2018-8-21","3","1 + 1","1","Single Family","Condominium/Strata"
"502873","Ontario","Toronto","Main-2011 Dundas St W","M6R 1W7","-79.4465451","43.6513316","2400.00","3","2","2018-8-22","3","2","1","Single Family","Freehold"
"580008","Ontario","Toronto","205-140 Bathurst St","M5V 3N8","-79.403577","43.6455813","539900.00","1","1","2018-8-22","8","1 + 1","1","Single Family","Condominium/Strata"
"754898","Ontario","Etobicoke","2110-235 Sherway Gardens Rd","M9C 0A2","-79.558998","43.6092614","2250.00","1","2","2018-8-9","6","2","2","Single Family","Condominium/Strata"
"634277","Ontario","Toronto","25 Henderson Ave","M6J 2B6","-79.412899","43.654176","1099000.00","3","1","2018-5-31","91","3","2","Single Family","Freehold"
"462129","Ontario","Toronto","3107-19 Grand Trunk Cres","M5J 3A3","-79.3825655","43.6416826","2200.00","1","2","2018-8-9","6","1","1","Single Family","Condominium/Strata"
"485681","Ontario","Scarborough","1065 Huntingwood Dr","M1S 3H4","-79.2855701","43.7965189","1090000.00","3","1","2018-5-24","89","4 + 2","5","Single Family","Freehold"
"361177","Ontario","North York","329-7 Kenaston Gdns","M2K 1G7","-79.3859926","43.766764","589900.00","1","1","2018-8-6","3","2","2","Single Family","Condominium/Strata"
"475391","Ontario","North York","407-935 Sheppard Ave W","M3H 2T7","-79.4583907","43.7510557","1990.00","1","2","2018-8-7","7","2","1","Single Family","Condominium/Strata"
"569461","Ontario","Toronto","1215-170 Bayview Ave Ave","M5A 0M4","-79.3539119","43.6551919","1995.00","1","2","2018-7-31","11","1","1","Single Family","Condominium/Strata"
"477596","Ontario","Toronto","1807-500 Sherbourne St","M4X 1L1","-79.3756819","43.6679021","614800.00","1","1","2018-4-20","104","1 + 1","1","Single Family","Condominium/Strata"
"510713","Ontario","Etobicoke","1509-17 Zorra St","M8Z 4Z6","-79.5219064","43.6209958","2050.00","1","2","2018-6-23","67","1","1","Single Family","Condominium/Strata"
"352412","Ontario","Etobicoke","508-205 Sherway Gardens Rd","M9C 0A5","-79.557008","43.6092724","398000.00","1","1","2018-8-8","14","1","1","Single Family","Condominium/Strata"
"796752","Ontario","Scarborough","53 Beachdale Ave","M1N 1V7","-79.2822566","43.6826499","649000.00","3","1","2018-7-17","23","2","2","Single Family","Freehold"
"732827","Ontario","Toronto","49 Coady Ave","M4M 2Y9","-79.3344504","43.6638158","4350.00","3","2","2018-7-18","21","3","2","Single Family","Freehold"
"401244","Ontario","Scarborough","12 Roselm Rd","M1R 3Y6","-79.2918534","43.7469104","799000.00","3","1","2018-7-17","30","3 + 1","2","Single Family","Freehold"
"331591","Ontario","Toronto","480 Markham St","M6G 2L3","-79.4115243","43.6618838","3500.00","3","2","2018-7-24","12","3 + 1","2","Single Family","Freehold"
"373840","Ontario","Scarborough","102 Ellington Dr","M1R 3Y1","-79.2930532","43.7524154","699000.00","3","1","2018-7-29","13","3 + 2","2","Single Family","Freehold"
"396037","Ontario","Scarborough","509-825 Kennedy Rd","M1K 2E6","-79.2686112","43.7355519","325000.00","1","1","2018-8-9","7","3","1","Single Family","Condominium/Strata"
"407658","Ontario","Toronto","568 Glebeholme Blvd","M4C 1V4","-79.3168701","43.6876635","859000.00","3","1","2018-7-25","11","3","2","Single Family","Freehold"
"444631","Ontario","North York","1216-1215 York Mills Rd","M3A 1Y4","-79.3333223","43.7592099","569900.00","1","1","2018-2-24","182","2","2","Single Family","Condominium/Strata"
"1022256","Ontario","Toronto","920-21 Grand Magazine St","M5V 1B5","-79.4020034","43.6364097","2050.00","1","2","2018-7-3","31","1 + 1","1","Single Family","Condominium/Strata"
"317504","Ontario","Scarborough","8 Apsco Ave","M1E 5A8","-79.1955214","43.7559206","748800.00","3","1","2018-7-4","46","3","2","Single Family","Freehold"
"737704","Ontario","North York","229 Pemberton Ave","M2M 1Y9","-79.3997195","43.7839257","5600.00","3","2","2018-8-3","10","5 + 4","8","Single Family","Freehold"
"466900","Ontario","North York","720-120 Dallimore Circ","M3C 4J1","-79.3320772","43.7302124","1900.00","1","2","2018-8-2","10","1 + 1","1","Single Family","Condominium/Strata"
"964733","Ontario","Toronto","411-28 Wellesley St E","M4Y 0C4","-79.383028","43.6655881","1850.00","1","2","2018-8-23","5","0","1","Single Family","Condominium/Strata"
"955602","Ontario","Toronto","1305-1 Scott St","M5E 1A1","-79.3748981","43.6468809","1950.00","1","2","2018-7-11","21","1","1","Single Family","Condominium/Strata"
"1001971","Ontario","Toronto","3301-15 Grenville St","M4Y 0B9","-79.3841302","43.6618821","2500.00","1","2","2018-8-12","9","1 + 1","1","Single Family","Condominium/Strata"
"771001","Ontario","Scarborough","1205-25 Town Centre Crt","M1P 0B4","-79.2544409","43.7733252","549000.00","1","1","2018-7-4","44","2","2","Single Family","Condominium/Strata"
"845151","Ontario","Etobicoke","1016-5 Rowntree Rd","M9V 5G9","-79.5807504","43.7495489","374901.00","1","1","2018-7-23","12","2","2","Single Family","Condominium/Strata"
"567140","Ontario","Scarborough","118-10 Mendelssohn St","M1L 0G7","-79.2810604","43.7145246","1800.00","1","2","2018-7-28","32","2","2","Single Family","Condominium/Strata"
"550424","Ontario","Scarborough","406-10 Mendelssohn St","M1L 0G7","-79.2810604","43.7145246","2000.00","1","2","2018-7-31","9","2","2","Single Family","Condominium/Strata"
"113105","Ontario","Toronto","134 Albertus Ave","M4R 1J7","-79.4039853","43.7139477","1680000.00","3","1","2018-8-24","5","3","2","Single Family","Freehold"
"713083","Ontario","Toronto","2513-150 East Liberty St","M6K 3R5","-79.4162418","43.6387639","2200.00","1","2","2018-8-1","13","1","1","Single Family","Condominium/Strata"
"274645","Ontario","Scarborough","3533 St Clair Ave E","M1K 1L5","-79.26289","43.7159824","599000.00","3","1","2018-4-18","122","3","2","Single Family","Freehold"
"379533","Ontario","Scarborough","46 Grassington Cres","M1G 1X5","-79.2239456","43.7673902","599900.00","3","1","2018-7-25","10","3","1","Single Family","Freehold"
"546501","Ontario","Scarborough","721 Military Tr","M1E 4P6","-79.1973793","43.7895616","499888.00","6","1","2018-8-2","16","3 + 1","3","Single Family","Condominium/Strata"
"734436","Ontario","Scarborough","12i-2150 Lawrence Ave E","M1R 3A7","-79.2862505","43.747907","389900.00","1","1","2018-4-17","135","2","2","Single Family","Condominium/Strata"
"804215","Ontario","North York","602-5508 Yonge St","M2N 7L2","-79.4160704","43.7784374","2650.00","1","2","2018-7-12","26","2","2","Single Family","Condominium/Strata"
"731285","Ontario","Toronto","20h Leaside Park Dr","M4H 1R2","-79.3503062","43.7031525","3299.00","6","2","2018-7-20","12","3","3","Single Family","Freehold"
"795705","Ontario","North York","Th276-3 Everson Dr","M2N 7C2","-79.4065098","43.7571732","628000.00","6","1","2018-5-29","68","2","2","Single Family","Condominium/Strata"
"557868","Ontario","North York","1623-25 Greenview Ave","M2M 0A5","-79.4186439","43.7803281","578000.00","1","1","2018-7-19","37","1 + 1","1","Single Family","Condominium/Strata"
"435725","Ontario","North York","1501-1900 Sheppard Ave","M2J 4T4","-79.3358621","43.7762919","2600.00","1","2","2018-7-3","52","3","2","Single Family","Condominium/Strata"
"694542","Ontario","Toronto","2508-25 Capreol Crt","M5V 3Z7","-79.3955671","43.6407261","454900.00","1","1","2018-8-1","17","1","1","Single Family","Condominium/Strata"
"759351","Ontario","East York","321-20 Burkebrook Pl","M4G 0A1","-79.3764196","43.7182433","2500.00","1","2","2018-7-28","7","1 + 1","2","Single Family","Condominium/Strata"
"361607","Ontario","Etobicoke","1404-625 The West Mall St","M9C 4W9","-79.571363","43.655787","429900.00","1","1","2018-6-6","64","3 + 1","2","Single Family","Condominium/Strata"
"570801","Ontario","North York","2906-33 Empress Ave S","M2N 6Y7","-79.4120576","43.7691872","2650.00","1","2","2018-8-7","7","2","2","Single Family","Condominium/Strata"
"797247","Ontario","North York","723-38 Cameron St","M2N 1H1","-79.3982022","43.6496963","599999.00","1","1","2018-7-26","8","1 + 1","2","Single Family","Condominium/Strata"
"981176","Ontario","Scarborough","Ph10-8 Mondeo Dr","M1P 5C7","-79.2885842","43.7644389","1950.00","1","2","2018-8-18","11","1 + 1","1","Single Family","Condominium/Strata"
"147035","Ontario","Scarborough","14 Rosemount Dr","M1K 2W8","-79.2753075","43.7321723","750000.00","3","1","2018-6-27","51","3 + 3","2","Single Family","Freehold"
"482211","Ontario","Etobicoke","812-17 Zorra St","M8Z 4Z6","-79.5219064","43.6209958","1825.00","1","2","2018-8-2","9","1","1","Single Family","Condominium/Strata"
"525261","Ontario","Scarborough","518-20 Dean Park Rd","M1B 3G9","-79.169271","43.8018906","399900.00","1","1","2018-7-10","52","2","1","Single Family","Condominium/Strata"
"503490","Ontario","Etobicoke","3909-2220 Lake Shore Blvd W","M8Y 3H8","-79.4831899","43.6227293","2750.00","1","2","2018-7-28","4","2","2","Single Family","Condominium/Strata"
"730527","Ontario","Toronto","17 Dundonald St","M4Y 1K3","-79.383465","43.6659283","2200.00","1","2","2018-7-15","17","1","1","Single Family","Condominium/Strata"
"825659","Ontario","Toronto","633-68 Abell St","M6J 0B1","-79.4241905","43.6423708","1850.00","1","2","2018-7-30","15","1","1","Single Family","Shares in Co-operative"
"335322","Ontario","Toronto","804-386 Yonge St","M5B 0A5","-79.3826747","43.659329","3200.00","1","2","2018-8-4","6","2","2","Single Family","Condominium/Strata"
