province,city,address,postalCode,longitude,latitude,price,buildingTypeId,tradeTypeId,style,community,airConditioning,washrooms,frontingOn,familyRoom,lotDepth,lotFront,drive,fireplaceStove,heatSource,garageType,heatType,kitchens,parkingSpaces,pool,room1,room2,room3,room4,room5,room6,rooms,sewers,taxes,garageSpaces,totalParkingSpaces,daysOnMarket,bedrooms,rooms1square,rooms2square,rooms3square,rooms4square,rooms5square,rooms6square
Ontario,Mississauga,2942 DUNCAIRN DR,L5M5V7,-79.72703940000001,43.557089000000005,1338880.0,3,1,2-Storey,Central Erin Mills,Central Air,4.0,S,Y,116.11,69.46,Pvt Double,Y,Gas,Attached,Forced Air,1.0,2.0,None,Foyer,Living,Dining,Kitchen,Family,Master,12.0,Sewers,6113.35,2.0,4.0,14,4.0,13.068,18.8332,15.927099999999998,26.352,17.733800000000002,21.819599999999998
Ontario,Mississauga,5644 KELLANDY RUN,L5M7A7,-79.74668890000001,43.5507381,934900.0,3,1,2-Storey,Churchill Meadows,Central Air,3.0,W,Y,85.3,36.09,Private,Y,Gas,Built-In,Forced Air,1.0,2.0,None,Living,Dining,Kitchen,Breakfast,Family,Master,7.0,Sewers,5319.66,2.0,4.0,23,3.0,25.872000000000003,0.0,9.3342,14.616,19.055400000000002,31.682700000000004
Ontario,Pickering,1756 MAGENTA RD,L1X0E1,-79.0763,43.8547118,729900.0,6,1,2 1/2 Storey,Brock Ridge,None,4.0,N,Y,79.95,20.67,Private,Y,Gas,Attached,Forced Air,1.0,1.0,None,Living,Dining,Family,Kitchen,Breakfast,Master,12.0,Sewers,0.0,1.0,2.0,43,5.0,16.058,16.058,15.104,8.844000000000001,7.656,12.474
Ontario,Pickering,2162 DENBY DR,L1X2A8,-79.0821363,43.856715799999996,599000.0,3,1,2-Storey,Brock Ridge,Central Air,3.0,E,Y,100.07,24.61,Private,Y,Gas,Attached,Forced Air,1.0,4.0,None,Living,Dining,Kitchen,Family,Master,2nd Br,7.0,Sewers,3751.05,2.0,5.0,37,3.0,15.7033,15.4275,14.0811,17.523699999999998,17.443499999999997,9.694500000000001
Ontario,Kawartha Lakes,9 SHADOW LAKE #30 RD,K0M1K0,-78.78855340000001,44.6684778,389000.0,3,1,Bungalow,Rural Laxton,None,1.0,E,N,0.0,111.0,Available,Y,Propane,None,Other,1.0,8.0,None,Dining,Kitchen,Living,Utility,Master,2nd Br,8.0,Septic,2090.0,0.0,8.0,5,3.0,15.7301,7.881,24.2008,4.6656,7.387200000000001,5.9049000000000005
Ontario,Hamilton,40 ROLAND RD,L9B1S6,-79.9121207,43.211962400000004,599900.0,3,1,2-Storey,Falkirk,Central Air,3.0,W,Y,101.71,31.14,Private,Y,Gas,Attached,Forced Air,1.0,4.0,None,Living,Dining,Family,Kitchen,Master,2nd Br,7.0,Sewers,4900.95,2.0,6.0,14,3.0,19.845,19.845,20.627599999999997,15.2481,22.692,15.6282
Ontario,Vaughan,9 LUCERNE DR,L4H2Y4,-79.5609529,43.832071899999995,769000.0,6,1,2-Storey,Vellore Village,Central Air,4.0,E,Y,78.74,24.61,Private,Y,Gas,Built-In,Forced Air,1.0,3.0,None,Great Rm,Breakfast,Kitchen,Dining,Master,2nd Br,7.0,Sewers,3452.2,1.0,4.0,21,5.0,17.8084,17.8084,9.672,15.0195,15.494,14.2113
Ontario,Brampton,7 SLIPROCK CRES,L6Y0W8,-79.7787747,43.6595312,1049900.0,3,1,2-Storey,Credit Valley,Central Air,5.0,N,Y,90.22,40.94,Pvt Double,Y,Gas,Built-In,Forced Air,1.0,4.0,None,Living,Dining,Family,Kitchen,Breakfast,Master,11.0,Sewers,6954.39,2.0,6.0,23,5.0,20.74,20.74,20.4,18.130000000000003,17.05,21.279999999999998
Ontario,Brampton,44 SQUIRE ELLIS DR,L6P4C2,-79.7227715,43.8149855,1399900.0,3,1,2-Storey,Toronto Gore Rural Estate,Central Air,4.0,S,Y,108.55,57.97,Available,Y,Gas,Built-In,Forced Air,1.0,2.0,None,Living,Dining,Family,Kitchen,Breakfast,Library,9.0,Sewers,7974.18,2.0,4.0,13,4.0,26.169,26.169,22.4532,19.367300000000004,17.912399999999998,8.1029
Ontario,Vaughan,73 LENTO CRT,L4L8Y8,-79.5558439,43.7909425,877700.0,6,1,2-Storey,East Woodbridge,Central Air,4.0,E,Y,95.14,22.92,Available,Y,Gas,Attached,Forced Air,2.0,3.0,None,Dining,Kitchen,Family,Master,2nd Br,3rd Br,9.0,Sewers,3435.52,1.0,4.0,68,3.0,18.9405,18.9405,24.8132,13.279699999999998,10.526,8.329600000000001
Ontario,Mississauga,3301 GUMWOOD RD,L5N8A5,-79.7881594,43.5866568,849900.0,3,1,2-Storey,Lisgar,Central Air,3.0,W,Y,110.59,32.19,Pvt Double,Y,Gas,Attached,Forced Air,1.0,4.0,None,Living,Dining,Family,Kitchen,Master,2nd Br,8.0,Sewers,4516.76,2.0,6.0,15,4.0,23.726699999999997,23.726699999999997,17.845000000000002,13.335,16.5958,15.920100000000001
Ontario,Newmarket,198 CURREY CRES,L3Y5M9,-79.4685208,44.0384727,675000.0,3,1,Bungalow-Raised,Central Newmarket,Window Unit,2.0,S,Y,0.0,33.64,Private,Y,Electric,Attached,Baseboard,1.0,2.0,None,Living,Dining,Kitchen,Master,2nd Br,3rd Br,7.0,Sewers,4069.46,1.0,3.0,14,3.0,34.0048,34.0048,16.926000000000002,13.4322,16.6036,16.821800000000003
Ontario,Brampton,22 SUTTER AVE,L6Z1G7,-79.7950671,43.7235045,619000.0,3,1,2-Storey,Heart Lake,Central Air,3.0,N,N,101.87,28.58,Private,Y,Gas,Attached,Forced Air,1.0,2.0,None,Living,Dining,Kitchen,Master,2nd Br,3rd Br,6.0,Sewers,9.0,1.0,3.0,11,4.0,12.617,7.685,11.66,11.9988,6.888,7.9464
Ontario,Toronto,86 YPRES RD,M6M1P3,-79.4727066,43.6879652,568000.0,3,1,2-Storey,Keelesdale-Eglinton West,Window Unit,2.0,N,N,106.0,25.0,Private,N,Gas,None,Forced Air,1.0,3.0,None,Living,Dining,Kitchen,Sunroom,Master,2nd Br,7.0,Sewers,2439.82,0.0,3.0,6,3.0,10.2175,8.174,8.9445,9.179,9.903599999999999,7.17
Ontario,Newmarket,363 PICKERING CRES,L3Y8G7,-79.43835200000001,44.049532899999996,859000.0,3,1,2-Storey,Gorham-College Manor,Central Air,3.0,N,Y,124.83,31.99,Pvt Double,N,Gas,Attached,Forced Air,1.0,2.0,None,Living,Dining,Kitchen,Family,Master,2nd Br,8.0,Sewers,4242.3,4.0,4.0,11,4.0,14.252400000000002,10.722600000000002,12.3635,14.3445,14.7822,7.0531
Ontario,Oshawa,2234 PINDAR CRES,L1L0C4,-78.8839306,43.95616629999999,849000.0,3,1,2-Storey,Kedron,Central Air,3.0,E,Y,110.17,43.96,Pvt Double,Y,Gas,Attached,Forced Air,1.0,2.0,None,Kitchen,Breakfast,Family,Dining,Living,Master,11.0,Sewers,6963.13,2.0,4.0,14,5.0,11.6205,16.75,22.326,23.424000000000003,23.424000000000003,19.5139
Ontario,Aurora,42 BURGON PL,L4G7Y2,-79.46918199999999,44.0107331,679000.0,6,1,3-Storey,Aurora Village,Central Air,3.0,W,Y,82.94,19.03,Private,Y,Gas,Built-In,Forced Air,1.0,2.0,None,Family,Living,Dining,Kitchen,Breakfast,Master,7.0,Sewers,3478.64,1.0,3.0,35,3.0,14.807,30.5942,30.5942,8.288,8.54,15.104
Ontario,Whitchurch-Stouffville,14610 WOODBINE AVE,L0H1G0,-79.3919979,44.0002554,990000.0,3,1,2-Storey,Rural Whitchurch-Stouffville,Central Air,3.0,W,Y,245.0,80.0,Private,Y,Gas,Attached,Forced Air,1.0,4.0,None,Living,Dining,Kitchen,Breakfast,Master,2nd Br,8.0,Septic,4227.6,2.0,8.0,49,4.0,21.041,8.61,15.207500000000001,15.207500000000001,13.4386,11.5974
Ontario,Toronto,72 LOBO MEWS,M8Z0B1,-79.5248181,43.639216600000005,959000.0,6,1,3-Storey,Islington-City Centre West,Central Air,2.0,N,N,48.88,14.01,Lane,Y,Gas,Built-In,Forced Air,1.0,0.0,None,Living,Dining,Kitchen,2nd Br,3rd Br,Master,7.0,Sewers,4380.0,2.0,2.0,8,3.0,14.8971,11.281,17.8687,15.285599999999999,13.9788,28.1694
Ontario,Richmond Hill,70 CEDAR SPRINGS DR,L4S2B3,-79.46003879999999,43.898393,1388000.0,3,1,2-Storey,Westbrook,Central Air,4.0,N,Y,134.84,39.46,Pvt Double,Y,Gas,Attached,Forced Air,1.0,4.0,None,Living,Dining,Kitchen,Breakfast,Family,Office,9.0,Sewers,6500.0,2.0,6.0,46,5.0,28.622999999999998,28.622999999999998,21.4184,21.4184,13.950000000000001,8.3875
Ontario,Ajax,24 LAKE DRIVE WAY E,L1S3V6,-79.01049,43.8228104,1098000.0,3,1,2-Storey,South East,Central Air,4.0,N,Y,90.0,48.5,Private,Y,Gas,Attached,Forced Air,1.0,2.0,None,Living,Dining,Kitchen,Family,Laundry,Sunroom,9.0,Sewers,4627.17,2.0,4.0,44,4.0,22.554,10.6088,13.8504,18.632,7.3062000000000005,10.0688
Ontario,Essa,108 QUEEN ST,L0M1B0,-79.877404,44.3189177,389900.0,3,1,Bungalow,Angus,None,1.0,S,N,108.0,52.78,Pvt Double,N,Gas,Other,Forced Air,1.0,4.0,None,Kitchen,Dining,Living,Laundry,Master,Br,7.0,Sewers,2183.5,1.0,5.0,14,3.0,14.737799999999998,8.5284,13.6452,3.5909,10.0572,8.1209
Ontario,Halton Hills,58 MCKINNON AVE,L7G5H4,-79.8801051,43.634396100000004,749900.0,3,1,2-Storey,Georgetown,Central Air,3.0,S,Y,122.24,31.14,Private,Y,Gas,Attached,Forced Air,1.0,2.0,None,Living,Dining,Kitchen,Family,Master,2nd Br,7.0,Sewers,4365.0,2.0,4.0,27,5.0,12.642,11.8293,15.547999999999998,14.91,27.588,11.2225
Ontario,Whitby,5 TUNNEY PL,L1M2G2,-78.974918,43.960459,749999.0,3,1,2-Storey,Brooklin,Central Air,3.0,S,Y,0.0,42.99,Pvt Double,Y,Gas,Attached,Forced Air,1.0,4.0,None,Family,Dining,Living,Kitchen,Breakfast,Master,8.0,Sewers,5457.0,2.0,6.0,18,3.0,14.3352,11.221900000000002,16.8144,9.0072,9.0501,18.426
Ontario,Oshawa,254 GALWAY CRT,L1J6K6,-78.89184540000001,43.884863200000005,525000.0,3,1,Backsplit 4,Vanier,Central Air,2.0,W,Y,111.22,40.0,Private,Y,Gas,Attached,Forced Air,1.0,3.0,Inground,Kitchen,Dining,Sitting,Family,4th Br,Laundry,9.0,Sewers,4699.01,1.0,4.0,13,4.0,30.8911,9.7854,6.516299999999999,24.168,10.0116,5.335
Ontario,Toronto,32 DIANA DR,M3M2W4,-79.4874363,43.740976700000004,899000.0,3,1,Bungalow,Downsview-Roding-CFB,Central Air,2.0,N,N,120.0,50.0,Private,Y,Gas,Attached,Forced Air,1.0,6.0,None,Living,Dining,Kitchen,Master,Br,Br,6.0,Sewers,3361.82,1.0,7.0,15,4.0,20.669999999999998,9.920000000000002,13.5,15.400000000000002,12.899999999999999,9.799999999999999
Ontario,Markham,35 SETTLER'S RIDGE ST,L6E1C5,-79.2848194,43.893991299999996,998000.0,3,1,2-Storey,Wismer,Central Air,3.0,N,N,12.32,25.75,Pvt Double,Y,Gas,Built-In,Forced Air,1.0,2.0,None,Dining,Kitchen,Living,Master,2nd Br,3rd Br,7.0,Sewers,4833.0,2.0,4.0,23,4.0,15.5125,14.9086,30.2913,19.236,10.944,12.200800000000001
Ontario,Georgina,51 CRITTENDEN DR,L4P4E4,-79.4611551,44.1979665,524500.0,6,1,2-Storey,Keswick South,Central Air,3.0,W,N,100.23,24.18,Mutual,Y,Gas,Built-In,Forced Air,1.0,1.0,None,Kitchen,Dining,Living,Family,Master,2nd Br,7.0,Sewers,3009.52,1.0,2.0,66,4.0,12.103000000000002,17.567999999999998,9.248000000000001,11.0224,19.136,8.8145
Ontario,Richmond Hill,8 BERRINGER ST,L4B4G4,-79.4103635,43.8450999,998000.0,3,1,2-Storey,Langstaff,Central Air,3.0,W,Y,80.0,30.0,Private,Y,Gas,Built-In,Forced Air,1.0,2.0,None,Foyer,Living,Kitchen,Breakfast,Family,Powder Rm,8.0,Sewers,4358.0,1.0,3.0,11,3.0,1.4553,8.8179,12.929900000000002,12.929900000000002,19.3214,3.5568
Ontario,Mississauga,863 BETHANY CRES,L5V3B9,-79.6653736,43.5882882,1178000.0,3,1,2-Storey,East Credit,Central Air,4.0,S,Y,102.0,40.0,Private,Y,Gas,Built-In,Forced Air,1.0,3.0,None,Living,Dining,Kitchen,Family,Master,2nd Br,8.0,Sewers,5121.27,2.0,5.0,50,6.0,18.6144,18.6144,8.1312,17.025,17.842200000000002,11.9079
Ontario,Mississauga,6053 CASTLEGROVE CRT,L5N7A8,-79.75638359999999,43.5594157,655000.0,3,1,2-Storey,Lisgar,Central Air,4.0,E,N,101.15,21.36,Private,N,Gas,Built-In,Forced Air,1.0,2.0,None,Living,Dining,Kitchen,Master,2nd Br,3rd Br,7.0,Sewers,3367.77,1.0,3.0,48,4.0,16.3578,16.3578,13.379100000000001,16.441499999999998,12.946700000000002,8.8683
Ontario,Toronto,55 TEDFORD DR,M1R1M2,-79.2977643,43.7390238,750000.0,3,1,Bungalow-Raised,Wexford-Maryvale,Central Air,2.0,S,N,100.83,50.0,Private,Y,Gas,Attached,Forced Air,1.0,2.0,None,Living,Dining,Kitchen,Master,2nd Br,3rd Br,6.0,Sewers,3007.19,1.0,3.0,23,4.0,17.939999999999998,8.7,11.880000000000003,12.15,9.620000000000001,6.75
Ontario,Whitby,27 WOODHAVEN CRES,L1R1R7,-78.96130440000002,43.90269310000001,1485000.0,3,1,2-Storey,Williamsburg,Central Air,5.0,W,Y,168.03,74.08,Private,Y,Gas,Attached,Forced Air,1.0,4.0,Inground,Living,Dining,Kitchen,Pantry,Family,Solarium,14.0,Sewers,10858.32,2.0,6.0,50,5.0,21.646000000000004,19.9056,53.04630000000001,7.899299999999999,38.995,17.275199999999998
Ontario,Cramahe,141 VICTORIA BEACH RD,K0K1S0,-77.8687039017677,43.9859732438871,339900.0,3,1,Bungalow,Colborne,None,2.0,E,Y,150.0,78.0,Private,N,Electric,None,Baseboard,1.0,4.0,None,Living,Dining,Kitchen,Laundry,Master,2nd Br,6.0,Septic,1904.82,0.0,4.0,62,2.0,18.92,10.85,10.240000000000002,7.68,12.25,11.549999999999999
Ontario,Whitby,64 CHATTERSON ST,L1R0B4,-78.930128,43.9180536,739000.0,3,1,2-Storey,Rolling Acres,Central Air,4.0,W,Y,109.87,39.37,Pvt Double,Y,Gas,Attached,Forced Air,1.0,4.0,None,Kitchen,Breakfast,Family,Living,Dining,Master,9.0,Sewers,5366.47,2.0,6.0,39,4.0,9.903599999999999,9.2881,19.1784,12.0006,9.302499999999998,26.22
Ontario,Toronto,55 WILEY AVE,M4J3W3,-79.33713909999999,43.685936100000006,999000.0,3,1,2-Storey,Danforth Village-East York,None,2.0,E,N,90.0,31.0,Private,N,Oil,Detached,Water,1.0,4.0,None,Living,Dining,Kitchen,Master,Br,Br,6.0,Sewers,3870.63,1.0,5.0,7,3.0,15.812,11.163,8.9304,12.261000000000001,12.383,7.808
Ontario,Toronto,38 RUMI CRES,M4A2X6,-79.30994799999999,43.722640999999996,725000.0,6,1,3-Storey,Victoria Village,Central Air,3.0,N,N,88.91,14.5,Private,N,Gas,Attached,Forced Air,1.0,1.0,None,Living,Dining,Kitchen,Master,2nd Br,3rd Br,6.0,Sewers,2967.49,1.0,2.0,12,4.0,36.247499999999995,36.247499999999995,12.9108,14.075999999999999,9.9495,7.7283
Ontario,Markham,14 THORNWOOD CHASE RD,L6E1Y1,-79.2461942,43.906927200000005,1029000.0,3,1,2-Storey,Greensborough,Central Air,3.0,E,Y,88.58,44.95,Private,Y,Gas,Attached,Forced Air,1.0,4.0,None,Living,Dining,Kitchen,Breakfast,Family,Master,10.0,Sewers,5263.0,2.0,6.0,12,4.0,20.480000000000004,20.480000000000004,10.88,15.639999999999999,19.240000000000002,62.05
Ontario,Clarington,107 FRED JACKMAN AVE,L1C0N7,-78.7085437774658,43.939452984242,714800.0,3,1,2-Storey,Bowmanville,None,3.0,S,Y,98.43,37.07,Private,Y,Gas,Attached,Forced Air,1.0,2.0,None,Foyer,Dining,Kitchen,Breakfast,Family,Master,11.0,Sewers,5500.0,2.0,4.0,64,4.0,8.049999999999999,13.68,12.54,11.549999999999999,20.669999999999998,25.970000000000002
Ontario,Whitby,2 IPSWICH PL,L1M2K2,-78.93717729999999,43.9600745,818888.0,3,1,2-Storey,Brooklin,Central Air,4.0,N,Y,109.91,41.7,Private,Y,Gas,Built-In,Forced Air,1.0,2.0,None,Kitchen,Great Rm,Dining,Living,Master,2nd Br,9.0,Sewers,5614.2,2.0,4.0,8,6.0,80.8284,18.965500000000002,21.1914,21.1914,18.5196,10.4329
Ontario,Aurora,14 BLAYDON LANE,L4G7P8,-79.4545449,44.0175989,869000.0,3,1,2-Storey,Bayview Wellington,Central Air,3.0,S,Y,82.0,36.0,Private,Y,Gas,Attached,Forced Air,1.0,4.0,None,Living,Dining,Family,Kitchen,Master,Br,8.0,Sewers,4453.21,2.0,6.0,41,4.0,14.4936,10.05,15.409999999999998,15.54,19.61,12.58
Ontario,East Gwillimbury,58 MORTON AVE,L0G1V0,-79.4328297,44.1035628,1069900.0,3,1,2-Storey,Sharon,Central Air,4.0,N,Y,123.0,122.0,Pvt Double,Y,Gas,Attached,Radiant,1.0,8.0,None,Master,2nd Br,3rd Br,4th Br,Living,Solarium,9.0,Septic,4732.49,3.0,11.0,31,4.0,20.4204,11.744800000000001,11.829600000000001,10.0608,22.6586,14.7708
Ontario,Kawartha Lakes,1867 VICTORIA 35 RD,K0M2B0,-78.94337159999999,44.6050917,209649.0,3,1,Bungalow,Kirkfield,None,1.0,W,N,125.0,64.27,Private,N,Oil,Detached,Forced Air,1.0,4.0,None,Living,Dining,Kitchen,Master,2nd Br,3rd Br,7.0,Septic,1700.0,2.0,6.0,7,3.0,27.522000000000002,27.522000000000002,10.766499999999999,10.028400000000001,7.562799999999999,9.3696
Ontario,Vaughan,44 LUCENA CRES,L6A2W6,-79.5294163,43.8389326,699900.0,6,1,2-Storey,Maple,Central Air,2.0,N,N,88.0,18.07,Private,N,Gas,Attached,Forced Air,1.0,1.0,None,Living,Kitchen,Dining,Master,2nd Br,3rd Br,6.0,Sewers,3177.9,1.0,2.0,41,4.0,21.558599999999995,12.48,21.558599999999995,10.955,7.9242,8.7953
Ontario,Toronto,85 YARDLEY AVE,M4B2A9,-79.30188290000001,43.712789,899000.0,3,1,Bungalow,O'Connor-Parkview,Central Air,2.0,S,N,100.0,50.0,Private,Y,Gas,Attached,Forced Air,1.0,2.0,None,Living,Dining,Kitchen,Master,2nd Br,3rd Br,6.0,Sewers,3759.02,1.0,3.0,2,3.0,17.8038,12.166,7.9818,8.107299999999999,9.7812,7.5924000000000005
Ontario,Vaughan,63 LAURELHURST CRES,L4H2M9,-79.55825859999999,43.830681799999994,750000.0,6,1,2-Storey,Vellore Village,Central Air,3.0,S,N,78.74,24.61,Private,N,Gas,Attached,Forced Air,1.0,2.0,None,Living,Dining,Kitchen,Breakfast,Master,2nd Br,6.0,Sewers,3575.86,1.0,3.0,11,3.0,23.409,23.409,8.603200000000001,9.072,20.056800000000003,11.12
Ontario,Milton,1068 WICKSON WAY,L9T6X8,-79.84021870000001,43.51266879999999,639900.0,3,1,2-Storey,Beaty,Central Air,3.0,S,N,81.56,30.0,Mutual,Y,Gas,Attached,Forced Air,1.0,2.0,None,Living,Dining,Kitchen,Breakfast,Master,2nd Br,8.0,Sewers,2832.03,1.0,3.0,31,3.0,26.84,26.84,7.076,7.076,14.3865,9.204
Ontario,Markham,26 PINGEL RD,L6B1B7,-79.2341891,43.8942016,888900.0,3,1,2-Storey,Cornell,Central Air,3.0,W,Y,35.28,8.0,Lane,Y,Gas,Detached,Forced Air,1.0,1.0,None,Living,Great Rm,Kitchen,Breakfast,Master,2nd Br,10.0,Sewers,4001.45,2.0,3.0,59,4.0,22.9284,16.834999999999997,9.2416,7.205,19.5228,8.511999999999999
Ontario,Hamilton,511 QUEENSDALE AVE,L8V1K9,-79.8547761,43.2365527,495900.0,3,1,Bungalow,Eastmount,Central Air,3.0,S,Y,106.38,25.0,Lane,N,Gas,None,Forced Air,1.0,1.0,None,Family,Kitchen,Dining,Bathroom,Br,Br,11.0,Sewers,2927.2,0.0,1.0,29,3.0,19.840000000000003,12.600000000000001,8.100000000000001,3.1500000000000004,6.72,10.92
Ontario,Centre Wellington,76 PATRICK BLVD,N0B1S0,-80.416206,43.6928326,419000.0,6,1,2-Storey,Elora/Salem,None,3.0,S,N,0.0,31.36,Mutual,N,Gas,Attached,Forced Air,1.0,2.0,None,Foyer,Kitchen,Dining,Great Rm,Master,2nd Br,7.0,Sewers,3184.92,1.0,3.0,11,3.0,2.16,7.92,9.990000000000002,22.284000000000002,19.5,9.7018
Ontario,Vaughan,236 MARC SANTI BLVD,L6A0K8,-79.4680434,43.8495536,1799000.0,3,1,2-Storey,Patterson,Central Air,4.0,N,Y,124.67,55.35,Pvt Double,Y,Gas,Attached,Forced Air,1.0,4.0,None,Living,Dining,Kitchen,Breakfast,Family,Office,10.0,Sewers,7000.0,2.0,6.0,44,4.0,13.3812,13.0626,22.577600000000004,22.577600000000004,21.6762,10.400400000000001
Ontario,Toronto,67 RAYMOND AVE,M6S2B1,-79.4908166,43.6558133,1429000.0,3,1,2-Storey,Lambton Baby Point,Central Air,3.0,S,N,104.42,25.0,Mutual,Y,Gas,Detached,Water,1.0,1.0,None,Living,Dining,Kitchen,Master,2nd Br,3rd Br,6.0,Sewers,5557.9,1.0,2.0,13,4.0,17.3304,12.464199999999998,9.9822,14.889499999999998,10.7868,12.585999999999999
Ontario,Milton,#19 -485 PRINGLE AVE,L9T8A9,-79.8922062,43.4926575,1124900.0,3,1,2-Storey,Scott,Central Air,5.0,S,Y,108.0,41.7,Available,Y,Gas,Attached,Forced Air,1.0,4.0,None,Family,Dining,Living,Kitchen,Breakfast,Master,8.0,Sewers,4600.0,2.0,6.0,47,5.0,22.935599999999997,14.7456,10.385,29.4321,29.4321,22.1046
Ontario,Milton,#19 -485 PRINGLE AVE,L9T8A9,-79.8922062,43.4926575,1124900.0,3,1,2-Storey,Scott,Central Air,5.0,S,Y,108.0,41.7,Available,Y,Gas,Attached,Forced Air,1.0,4.0,None,Family,Dining,Living,Kitchen,Breakfast,Master,8.0,Sewers,4600.0,2.0,6.0,47,5.0,22.935599999999997,14.7456,10.385,29.4321,29.4321,22.1046
Ontario,Whitby,5 SUNNY ROSE CRT,L1R1V8,-78.955155,43.901707,1950000.0,3,1,2-Storey,Williamsburg,Central Air,6.0,E,Y,278.58,93.5,Private,Y,Gas,Attached,Forced Air,2.0,8.0,None,Solarium,Office,Family,Kitchen,Breakfast,Living,12.0,Sewers,16815.93,3.0,11.0,31,4.0,20.7044,18.215999999999998,27.060000000000002,29.6,16.2,26.900999999999996
Ontario,Burlington,5249 BROMLEY RD,L7L3G1,-79.7379732137779,43.3681277056522,769000.0,3,1,Bungalow-Raised,Appleby,Central Air,2.0,N,Y,100.0,50.0,Private,Y,Gas,Attached,Forced Air,1.0,2.0,None,Foyer,Living,Dining,Kitchen,Breakfast,Master,8.0,Sewers,4005.2,1.0,3.0,40,5.0,7.8323,18.8034,8.5094,7.399000000000001,6.3420000000000005,20.1736
Ontario,Oakville,#22 -2172 TRAFALGAR RD,L6H0N4,-79.7078377,43.4791494,860000.0,6,1,3-Storey,River Oaks,Central Air,3.0,W,N,41.0,14.1,None,N,Gas,Built-In,Forced Air,1.0,0.0,None,Kitchen,Dining,Living,2nd Br,3rd Br,Master,8.0,Sewers,0.0,2.0,2.0,30,3.0,15.879599999999998,9.849,19.368299999999998,15.879599999999998,12.9523,26.6665
Ontario,Richmond Hill,8 KILKENNY PL,L4C5S2,-79.4486111,43.8559189,1088000.0,3,1,2-Storey,North Richvale,Central Air,4.0,N,Y,114.77,25.02,Private,Y,Gas,Attached,Forced Air,1.0,4.0,None,Kitchen,Living,Dining,Family,Master,2nd Br,7.0,Sewers,2341.51,1.0,5.0,41,4.0,12.7697,15.6456,9.471,13.154399999999999,20.1144,13.600000000000001
Ontario,Brampton,101 FAIRHILL AVE,L7A2H5,-79.8211605,43.6871151,759000.0,3,1,2-Storey,Fletcher's Meadow,Central Air,4.0,W,Y,85.17,34.78,Private,N,Gas,Built-In,Forced Air,1.0,4.0,None,Living,Dining,Kitchen,Breakfast,Family,Master,10.0,Sewers,4500.0,1.0,5.0,23,6.0,20.805,20.805,14.2375,14.2375,15.7075,19.2625
Ontario,Toronto,1E BOWSPRIT AVE,M9P2Y4,-79.52850459999999,43.6974173,799900.0,3,1,3-Storey,Humber Heights,Central Air,3.0,E,Y,119.49,17.75,Private,N,Gas,Built-In,Forced Air,1.0,2.0,None,Master,2nd Br,3rd Br,Living,Dining,Office,8.0,Sewers,4200.0,1.0,2.0,6,4.0,21.150000000000002,9.920000000000002,15.75,22.05,8.68,2.8899999999999997
Ontario,Brampton,1 ANTIBES DR,L6X5H4,-79.79487929999999,43.6646899,1059900.0,3,1,2-Storey,Credit Valley,Central Air,4.0,S,Y,102.0,65.0,Private,Y,Gas,Attached,Forced Air,1.0,2.0,None,Living,Dining,Family,Breakfast,Kitchen,Master,9.0,Sewers,7376.19,2.0,4.0,16,4.0,15.6816,16.1778,18.9588,12.444,9.962,24.7233
Ontario,Clarington,271 LIBERTY ST N,L1C3Y6,-78.6881035,43.92945770000001,499900.0,3,1,Sidesplit 3,Bowmanville,Central Air,2.0,E,Y,103.0,75.0,Private,Y,Gas,Attached,Forced Air,1.0,6.0,None,2nd Br,3rd Br,Kitchen,Dining,Living,Master,11.0,Sewers,3007.7,1.0,7.0,28,5.0,10.001000000000001,10.5485,10.2175,7.93,17.352999999999998,11.025
Ontario,Toronto,94 BELLEFAIR AVE,M4L3T8,-79.3014515,43.673549200000004,899000.0,3,1,2-Storey,The Beaches,Central Air,2.0,W,Y,96.0,25.0,None,Y,Gas,None,Forced Air,1.0,0.0,None,Living,Dining,Kitchen,Sunroom,Master,2nd Br,6.0,Sewers,5398.62,0.0,0.0,8,3.0,14.058,11.3886,9.2496,5.9472,17.0084,15.622200000000001
Ontario,Brampton,40 HOSKINS SQ,L6S2N6,-79.72893459999999,43.7161581,464900.0,6,1,3-Storey,Central Park,None,2.0,E,N,79.01,18.0,Private,N,Electric,Built-In,Baseboard,1.0,2.0,None,Living,Dining,Kitchen,Master,2nd Br,3rd Br,6.0,Sewers,2338.59,1.0,3.0,26,3.0,15.931799999999997,12.267000000000001,9.652399999999998,11.594,12.6162,7.519400000000001
Ontario,Toronto,29 FINTONA AVE,M1E1V4,-79.1770571,43.756387200000006,735500.0,3,1,Bungalow,Guildwood,Central Air,2.0,S,Y,111.25,45.0,Private,Y,Gas,Attached,Forced Air,1.0,2.0,None,Living,Dining,Kitchen,Master,2nd Br,3rd Br,6.0,Sewers,2798.77,1.0,2.0,44,4.0,18.8604,8.059199999999999,11.3208,12.274,9.947000000000001,9.1512
Ontario,Toronto,54 PINTAIL CRES,M3A2Y7,-79.31822779999999,43.762587200000006,729800.0,3,1,Bungalow,Parkwoods-Donalda,Central Air,2.0,S,N,127.79,27.17,Private,N,Gas,Attached,Forced Air,1.0,3.0,None,Living,Dining,Kitchen,Br,2nd Br,3rd Br,6.0,Sewers,3700.0,1.0,4.0,50,5.0,15.746400000000001,7.941299999999999,13.0383,11.633499999999998,11.194499999999998,10.8
